"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"PC Engine Core Grafx II","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine GT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine LT","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Shuttle","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine Supergrafx","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"TurboExpress","US","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"PC Engine DUO-R","JP","Hardware,Console","TurboGrafx-16 is a Hardware game, developed and published by NEC Interchannel,which was released in Japan in 1987.","8.0","8.2","n/a","NEC Interchannel","Aug 29, 1989 ","http://www.gamefaqs.com/tg16/916398-turbografx-16"
"Turrican","US","Action,Platformer,2D","From beyond the edge of darkness, evil incarnate is back. He is Morgul, master of all the fears and nightmares of mankind. As a world trembles in sleepless terror, a single warrior emerges - you are Turrican! Battle through the five worlds of darkness encountering thunder and storm, mechanical monsters, hidden rooms, awesome end of level guardians, reptillian beasts, and anywhere... the unexpected! Featuring 13 levels with over 1,300 screens, 10 hi-tech weapons systems, multi-directional scrolling, 20 musically excellent soundtracks, countless special effects and bonus features, and 50 different aliens and 8 gigantic end-level monsters.","5.5","7.0","n/a","The Code Monkeys","August 1991 ","http://www.gamefaqs.com/tg16/589149-turrican"
"TV Sports Basketball","US","Sports,Traditional,Basketball,Sim","TV Sports Basketball is a Sports game, developed by Cinemaware and published by NEC,which was released in 1991.","n/a","4.0","n/a","Cinemaware","1991 ","http://www.gamefaqs.com/tg16/589150-tv-sports-basketball"
"TV Sports Football","US","Sports,Traditional,Football,Sim","The crowd's roaring. TV cameras are rolling. You're in a pro football war more real than you've ever played. Digitized sound lets you feel every bone-crunching hit. Call all the plays and audibles. Then control a sophisticated offense and slashing, head-bashing defense as TV announcers broadcast the game. It's fast, furious action for up to 5 players! Battle through a full season schedule to the League Championship!","n/a","5.1","n/a","Cinemaware","1990 ","http://www.gamefaqs.com/tg16/589151-tv-sports-football"
"TV Sports Hockey","US","Sports,Traditional,Ice Hockey,Sim","TV Sports Hockey is a Sports game, published by NEC,which was released in 1991.","7.0","6.0","","NEC","1991 ","http://www.gamefaqs.com/tg16/589152-tv-sports-hockey"
"Takin' It to the Hoop","US","Sports,Traditional,Basketball,Sim","Takin' It to the Hoop is a Sports game, published by Aicom,which was released in Japan in 1989.","n/a","5.2","n/a","NEC","1990 ","http://www.gamefaqs.com/tg16/589132-takin-it-to-the-hoop"
"USA Pro Basketball","JP","Sports,Traditional,Basketball,Sim","Takin' It to the Hoop is a Sports game, published by Aicom,which was released in Japan in 1989.","n/a","5.2","n/a","NEC","1990 ","http://www.gamefaqs.com/tg16/589132-takin-it-to-the-hoop"
"Valkyrie no Densetsu","US","Action,General","Valkyrie no Densetsu is an Action game, developed by TOSE and published by Namco,which was released in Japan in 1990.","7.0","7.6","n/a","TOSE","Aug9, 1990 ","http://www.gamefaqs.com/tg16/589154-valkyrie-no-densetsu"
"Veigues Tactical Gladiator","US","Action,General","Veigues Tactical Gladiator is an Action game, developed by Bits Laboratory and published by Victor Interactive Software,which was released in Japan in 1990.","8.0","6.8","n/a","Bits Laboratory","1990 ","http://www.gamefaqs.com/tg16/589155-veigues-tactical-gladiator"
"Victory Run","US","Action,General","Strap on this red turbo-charged beauty and punch it! Barrel through the streets of nighttime Paris. Lean into the rolling countryside curves. Sweat the hot Sahara straightaway. The famous Paris to Dakar Road Rally tests driving skills, reaction time and your knowledge of the needs of your machine in various conditions. Great sights! Great sounds! If you've got the skills - hit the road, Jack! The best time wins!","5.0","5.6","","Hudson","Jan 19, 1991 ","http://www.gamefaqs.com/tg16/589156-victory-run"
"Victory Run: Eikou no 13,000KM","JP","Action,General","Strap on this red turbo-charged beauty and punch it! Barrel through the streets of nighttime Paris. Lean into the rolling countryside curves. Sweat the hot Sahara straightaway. The famous Paris to Dakar Road Rally tests driving skills, reaction time and your knowledge of the needs of your machine in various conditions. Great sights! Great sounds! If you've got the skills - hit the road, Jack! The best time wins!","5.0","5.6","","Hudson","Jan 19, 1991 ","http://www.gamefaqs.com/tg16/589156-victory-run"
"Victory Run","US","Action,General","Strap on this red turbo-charged beauty and punch it! Barrel through the streets of nighttime Paris. Lean into the rolling countryside curves. Sweat the hot Sahara straightaway. The famous Paris to Dakar Road Rally tests driving skills, reaction time and your knowledge of the needs of your machine in various conditions. Great sights! Great sounds! If you've got the skills - hit the road, Jack! The best time wins!","5.0","5.6","","Hudson","Jan 19, 1991 ","http://www.gamefaqs.com/tg16/589156-victory-run"
"Victory Run: Eikou no 13,000KM","JP","Action,General","Strap on this red turbo-charged beauty and punch it! Barrel through the streets of nighttime Paris. Lean into the rolling countryside curves. Sweat the hot Sahara straightaway. The famous Paris to Dakar Road Rally tests driving skills, reaction time and your knowledge of the needs of your machine in various conditions. Great sights! Great sounds! If you've got the skills - hit the road, Jack! The best time wins!","5.0","5.6","","Hudson","Jan 19, 1991 ","http://www.gamefaqs.com/tg16/589156-victory-run"
"Vigilante","US","Action,Beat-'Em-Up","On the baddest streets of the city they know your name. You are lean and mean... the karate master they call the Vigilante! Your turf was left alone. Your friends and neighbors lived in peace. Until the Rogue gang got too big for their britches. You chilled, hoping things wouldn't get too rough. No such luck. They've taken your girlfriend Maria, and there's only one thing you can do... get her back... anyway you can! You have fists of steel! Legs like pistons! And courage that just won't quit! You will need all three because the Rogues are waiting with knives, guns and a whole bunch of nasty punks. And you'll have to fight fast. If the Rogues make it back to their headquarters before you rescue Maria, all hope will be lost. But catch them first and you'll fight the leader of the Rogues. Win Maria... and your turf... will remain safe. Feel any pressure? No way. You're the Vigilante!","7.3","5.8","","Irem","1989 ","http://www.gamefaqs.com/tg16/589157-vigilante"
"Sinistron","US","Action,Shooter,Scrolling","Sinistron is an Action game, developed by Alfa System and published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","Alfa System","1991 ","http://www.gamefaqs.com/tg16/589108-sinistron"
"Violent Soldier","JP","Action,Shooter,Scrolling","Sinistron is an Action game, developed by Alfa System and published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","Alfa System","1991 ","http://www.gamefaqs.com/tg16/589108-sinistron"
"Volfied","US","Miscellaneous,Puzzle,General","Volfied is a Miscellaneous game, developed by ITL and published by Taito Corporation,which was released in Japan in 1989.","9.0","7.0","n/a","ITL","Dec 27, 1989 ","http://www.gamefaqs.com/tg16/589158-volfied"
"W Ring: The Double Rings","US","Action,Shooter,Scrolling","W Ring: The Double Rings is an Action game, developed and published by Naxat Soft,which was released in Japan in 1990.","3.0","7.0","n/a","Naxat Soft","Sep 28, 1990 ","http://www.gamefaqs.com/tg16/589173-w-ring-the-double-rings"
"Wai Wai Mahjong","US","Miscellaneous,Board Games","Wai Wai Mahjong is a Miscellaneous game, published by Video System,which was released in Japan in 1989.","n/a","n/a","n/a","Video System","Jun 19, 1989 ","http://www.gamefaqs.com/tg16/589159-wai-wai-mahjong"
"Wai Wai Mahjong: Yukai na Jantomi-tachi","JP","Miscellaneous,Board Games","Wai Wai Mahjong is a Miscellaneous game, published by Video System,which was released in Japan in 1989.","n/a","n/a","n/a","Video System","Jun 19, 1989 ","http://www.gamefaqs.com/tg16/589159-wai-wai-mahjong"
"Wai Wai Mahjong","US","Miscellaneous,Board Games","Wai Wai Mahjong is a Miscellaneous game, published by Video System,which was released in Japan in 1989.","n/a","n/a","n/a","Video System","Jun 19, 1989 ","http://www.gamefaqs.com/tg16/589159-wai-wai-mahjong"
"Wai Wai Mahjong: Yukai na Jantomi-tachi","JP","Miscellaneous,Board Games","Wai Wai Mahjong is a Miscellaneous game, published by Video System,which was released in Japan in 1989.","n/a","n/a","n/a","Video System","Jun 19, 1989 ","http://www.gamefaqs.com/tg16/589159-wai-wai-mahjong"
"Wallaby!! Usagi no Kuni no Kangaroo Race","US","Strategy,Breeding/Constructing","Wallaby!! Usagi no Kuni no Kangaroo Race is a Strategy game, developed by Tenky and published by NCS,which was released in Japan in 1990.","n/a","6.0","n/a","Tenky","Dec 14, 1990 ","http://www.gamefaqs.com/tg16/589160-wallaby-usagi-no-kuni-no-kangaroo-race"
"Wallaby!! Usagi no Kuni no Kanagroo Race","JP","Strategy,Breeding/Constructing","Wallaby!! Usagi no Kuni no Kangaroo Race is a Strategy game, developed by Tenky and published by NCS,which was released in Japan in 1990.","n/a","6.0","n/a","Tenky","Dec 14, 1990 ","http://www.gamefaqs.com/tg16/589160-wallaby-usagi-no-kuni-no-kangaroo-race"
"Wallaby!! Usagi no Kuni no Kangaroo Race","US","Strategy,Breeding/Constructing","Wallaby!! Usagi no Kuni no Kangaroo Race is a Strategy game, developed by Tenky and published by NCS,which was released in Japan in 1990.","n/a","6.0","n/a","Tenky","Dec 14, 1990 ","http://www.gamefaqs.com/tg16/589160-wallaby-usagi-no-kuni-no-kangaroo-race"
"Wallaby!! Usagi no Kuni no Kanagroo Race","JP","Strategy,Breeding/Constructing","Wallaby!! Usagi no Kuni no Kangaroo Race is a Strategy game, developed by Tenky and published by NCS,which was released in Japan in 1990.","n/a","6.0","n/a","Tenky","Dec 14, 1990 ","http://www.gamefaqs.com/tg16/589160-wallaby-usagi-no-kuni-no-kangaroo-race"
"War of the Dead","US","Role-Playing,Action RPG","War of the Dead is a Role-Playing game, published by Victor Interactive Software,which was released in Japan in 1989.","1.0","8.0","n/a","Victor Interactive Software","Mar 24, 1989 ","http://www.gamefaqs.com/tg16/589161-war-of-the-dead"
"Shiryou Sensen: War of the Dead","JP","Role-Playing,Action RPG","War of the Dead is a Role-Playing game, published by Victor Interactive Software,which was released in Japan in 1989.","1.0","8.0","n/a","Victor Interactive Software","Mar 24, 1989 ","http://www.gamefaqs.com/tg16/589161-war-of-the-dead"
"Winning Shot","US","Sports,Traditional,Golf,Sim","Winning Shot is a Sports game, published by Data East,which was released in Japan in 1989.","n/a","n/a","n/a","Data East","Mar3, 1989 ","http://www.gamefaqs.com/tg16/589162-winning-shot"
"Wonder-Momo","US","Action,Beat-'Em-Up","Wonder-Momo is an Action game, published by Namco,which was released in Japan in 1989.","n/a","5.3","","Namco","Apr 21, 1989 ","http://www.gamefaqs.com/tg16/589164-wonder-momo"
"Wonder-Momo","US","Action,Beat-'Em-Up","Wonder-Momo is an Action game, published by Namco,which was released in Japan in 1989.","n/a","5.3","","Namco","Apr 21, 1989 ","http://www.gamefaqs.com/tg16/589164-wonder-momo"
"Sonic Spike","US","Sports,Traditional,Volleyball","Sonic Spike is a Sports game, published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","IGS","1990 ","http://www.gamefaqs.com/tg16/575515-sonic-spike"
"World Beach Volley","JP","Sports,Traditional,Volleyball","Sonic Spike is a Sports game, published by IGS,which was released in Japan in 1990.","n/a","6.0","n/a","IGS","1990 ","http://www.gamefaqs.com/tg16/575515-sonic-spike"
"World Circuit","US","Driving,Racing,Arcade","World Circuit is a Driving game, developed by Game Studio and published by Namco,which was released in Japan in 1991.","n/a","n/a","n/a","Game Studio","Oct 18, 1991 ","http://www.gamefaqs.com/tg16/589166-world-circuit"
"World Class Baseball","US","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League","JP","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"Power League All Star Gold HuCard","JP","Sports,Traditional,Baseball,Sim","World Class Baseball is a Sports game, developed and published by Hudson,which was released in Japan in 1988.","10.0","6.7","","Hudson","1989 ","http://www.gamefaqs.com/tg16/578600-world-class-baseball"
"World Court Tennis","US","Sports,Traditional,Tennis","World Court Tennis is a Sports game, developed and published by Namco,which was released in Japan in 1988.","9.0","7.0","n/a","Namco","1989 ","http://www.gamefaqs.com/tg16/589168-world-court-tennis"
